date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:23:49	251156/251156	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%22251156-1529333892000%22	https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Bold.ttf	C:/My%20Web%20Sites/Jarrisons/www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Bold.ttf	(from https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-new.min.css?version=2018-06-18T14_58_21)
14:23:49	238464/238464	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%22238464-1529333892000%22	https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Book.ttf	C:/My%20Web%20Sites/Jarrisons/www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Book.ttf	(from https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-new.min.css?version=2018-06-18T14_58_21)
14:23:49	248684/248684	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%22248684-1529333892000%22	https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Regular.ttf	C:/My%20Web%20Sites/Jarrisons/www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Regular.ttf	(from https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-new.min.css?version=2018-06-18T14_58_21)
14:23:49	248724/248724	---M--	200	added ('OK')	application/x-font-ttf	etag:W/%22248724-1529333892000%22	https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Semibold.ttf	C:/My%20Web%20Sites/Jarrisons/www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/fonts/NationalApp/NationalApp-Semibold.ttf	(from https://www.jarrisonsanewhairexperience.co.uk/_dm/s/rt/dist/css/d-css-runtime-desktop-one-package-new.min.css?version=2018-06-18T14_58_21)
14:23:49	344782/344782	---M--	200	added ('OK')	image/jpeg	etag:%227a4b07f9e2907daa902a3b8cf01e706e%22	https://dp-cdn.multiscreensite.com/bfsImages/sunset-hair.jpg	C:/My%20Web%20Sites/Jarrisons/dp-cdn.multiscreensite.com/bfsImages/sunset-hair.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:49	18014/18014	---M--	200	added ('OK')	image/jpeg	etag:%22d4be46a5179e7d20c78b5980a7eb18c6%22	https://dd-cdn.multiscreensite.com/themes/sections/sectionImg5.jpg	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/sectionImg5.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:50	116520/116520	---M--	200	added ('OK')	image/jpeg	etag:%2258014cd3b729ca4705d86bc1dd6dbf93%22	https://dd-cdn.multiscreensite.com/themes/sections/click2Call.jpg	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/click2Call.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:50	80778/80778	---M--	200	added ('OK')	image/jpeg	etag:%22b458356a0f317197f2a5a35132da8773%22	https://dd-cdn.multiscreensite.com/themes/sections/halloween_call.jpg	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/halloween_call.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:50	46150/46150	---M--	200	added ('OK')	image/jpeg	etag:%221893eb1527505d8f8c55eff99c15f02f%22	https://dd-cdn.multiscreensite.com/themes/sections/Trick-or-Treat.jpg	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/Trick-or-Treat.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:50	1225/1225	---M--	200	added ('OK')	image/png	etag:%2251085f70325af5b8b9e5ec2ac0b6adb4%22	https://dp-cdn.multiscreensite.com/gallery/pink_pattern.png	C:/My%20Web%20Sites/Jarrisons/dp-cdn.multiscreensite.com/gallery/pink_pattern.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:51	160562/160562	---M--	200	added ('OK')	image/jpeg	etag:%22aa43416e4599c41c91fc02dba42a7eff%22	https://dd-cdn.multiscreensite.com/themes/sections/holiday/thanksgivingBg.jpg	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/holiday/thanksgivingBg.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:51	2443/2443	---M--	200	added ('OK')	image/png	etag:%224f5f183ec7f7225ccb8b75344ff23797%22	https://dd-cdn.multiscreensite.com/themes/sections/holiday/holidaySnow.png	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/holiday/holidaySnow.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:51	113476/113476	---M--	200	added ('OK')	image/jpeg	etag:%2207343f48bb493b73abfd02f2a937ef37%22	https://dd-cdn.multiscreensite.com/themes/sections/holiday/smbSaturdayBg.jpg	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/holiday/smbSaturdayBg.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:52	77820/77820	---M--	200	added ('OK')	image/jpeg	etag:%227fdbd37f390fe2173c797735d1a7ac74%22	https://dd-cdn.multiscreensite.com/themes/sections/holiday/cyberMondayBg.jpg	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/holiday/cyberMondayBg.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:52	1438/1438	---M--	200	added ('OK')	image/png	etag:%22888303a067b71468fedcd9dad6440590%22	https://dd-cdn.multiscreensite.com/themes/sections/aidsBg.png	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/themes/sections/aidsBg.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:52	112/112	---M--	200	added ('OK')	image/png	etag:%22e17dec40bded1c176835b83f0529d976%22	https://dp-cdn.multiscreensite.com/gallery/bg_37.png	C:/My%20Web%20Sites/Jarrisons/dp-cdn.multiscreensite.com/gallery/bg_37.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:53	2897/2897	---M--	200	added ('OK')	image/gif	etag:%222fad65e539d065f587643289a74aa1a2%22	http://dd-cdn.multiscreensite.com/runtime-img/galleryLoader.gif	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/runtime-img/galleryLoader.gif	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:53	474/474	---M--	200	added ('OK')	image/png	etag:%2200370d4fddde2c09b29605a55c30524b%22	https://dd-cdn.multiscreensite.com/runtime-img/imgPlaceholder2.png	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/runtime-img/imgPlaceholder2.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:53	617/617	---M--	200	added ('OK')	image/png	etag:%22407ae65d231f95b3d54a86e215c38d5d%22	https://dd-cdn.multiscreensite.com/runtime-img/imgPlaceholder1.png	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/runtime-img/imgPlaceholder1.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:54	618/618	---M--	200	added ('OK')	image/png	etag:%221eeb1299fe83f35ba00067ccd8d06d6d%22	https://dd-cdn.multiscreensite.com/runtime-img/imgPlaceholder3.png	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/runtime-img/imgPlaceholder3.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:54	995/995	---M--	200	added ('OK')	image/png	etag:%22b3f1d3c0df7cfcc3379eaabfa8575533%22	https://dd-cdn.multiscreensite.com/runtime-img/yelpLogo.png	C:/My%20Web%20Sites/Jarrisons/dd-cdn.multiscreensite.com/runtime-img/yelpLogo.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:54	64527/64527	---M--	200	added ('OK')	image/jpeg	etag:%22e27e9d303d7f94a1ed71c71af61c20dd%22	https://irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_916376827.jpg	C:/My%20Web%20Sites/Jarrisons/irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_916376827.jpg	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:55	8814/8814	---M--	200	added ('OK')	image/png	etag:%225c977a419fefc6ccd48d90b5e10d7066%22	https://irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_2116257034.png	C:/My%20Web%20Sites/Jarrisons/irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_2116257034.png	(from http://irp-cdn.multiscreensite.com/a188ca23/files/a188ca23_1.min.css?v=4)
14:23:55	14502/14502	---M--	200	added ('OK')	image/jpeg	etag:%22c65a856260f4c17c888a1b2603b17674%22	https://irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_1587675178.jpg	C:/My%20Web%20Sites/Jarrisons/irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_1587675178.jpg	(from https://www.jarrisonsanewhairexperience.co.uk/hairdressing-services)
14:23:55	11429/11429	---M--	200	added ('OK')	image/jpeg	etag:%22b124d9f09e434960ef9a1d378a08fbcd%22	https://irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_1733973674.jpg	C:/My%20Web%20Sites/Jarrisons/irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_1733973674.jpg	(from https://www.jarrisonsanewhairexperience.co.uk/hairdressing-services)
14:23:55	13151/13151	---M--	200	added ('OK')	image/png	etag:%220d23fb6024a5b15795979a0ec6f51f5f%22	https://irp-cdn.multiscreensite.com/a188ca23/dms3rep/multi/mobile/mas-303x48.PNG	C:/My%20Web%20Sites/Jarrisons/irp-cdn.multiscreensite.com/a188ca23/dms3rep/multi/mobile/mas-303x48.png	(from https://www.jarrisonsanewhairexperience.co.uk/contact)
14:23:56	12192/12192	---M--	200	added ('OK')	image/jpeg	etag:%229a3a86314a204902d921a6a87a91744b%22	https://irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_1664765422.jpg	C:/My%20Web%20Sites/Jarrisons/irp-cdn.multiscreensite.com/a188ca23/import/base/Satellite_1664765422.jpg	(from https://www.jarrisonsanewhairexperience.co.uk/contact)
